Location,Name,Date,ID
,StarLadder Regional Minor Championship CIS Closed Qualifier,12/21/15,2092
,D!ngIT Asia Invitational Group B,12/27/15,2093
,D!ngIT &amp; NCSC Korea Qualifier Season2,1/1/16,2094
,D!ngIT $2000 Weekly Cup #32,1/4/16,2095
,QuickShot Arena #20,1/6/16,2096
,PGL Regional Minor Championship Europe Qualifiers,1/6/16,2097
,99Damage Arena #19,1/7/16,2098
"Malm, Sweden",DreamHack Masters Malm 2016,4/12/16,2099
"Barcelona, Spain",ESL Barcelona CS:GO Invitational presented by Mobile World Congress,2/19/16,2100
,D!ngIT $2000 Weekly Cup #33,1/11/16,2101
"Helsinki, Finland",Assembly Winter 2016,2/5/16,2102
,Tuddinn LAN 1 | 2016,1/10/16,2103
,DreamHack Open Leipzig 2016 Closed Qualifier,1/10/16,2104
,RGN European Open II,1/11/16,2105
,RGN Winter Classic II,1/12/16,2106
,Rising Stars South America #1,1/15/16,2107
,IEM Taipei 2016 Chinese Qualifier,1/12/16,2108
"Jnkping, Sweden",DreamHack ZOWIE Open Summer 2016,6/18/16,2109
"Jnkping, Sweden",DreamHack ZOWIE Open Winter 2016,11/24/16,2110
,Operation: Kinguin #2 Closed Qualifier,1/13/16,2111
"Bucharest, Romania",DreamHack ZOWIE Open Bucharest 2016,9/16/16,2112
,99Damage Masters #4,1/14/16,2113
,IEM Taipei 2016 Oceania Qualifier,1/16/16,2114
,Rising Stars North Africa #1,1/16/16,2115
,IEM Taipei 2016 East Asia Qualifier,1/17/16,2116
,Game On King of the Hill,1/17/16,2117
,IEM Katowice 2016 EU Qualifier #1,1/17/16,2118
Online,Operation: Kinguin #2,1/18/16,2119
,D!ngIT $2000 Weekly Cup #34,1/19/16,2121
,Rising Stars South-East Asia #1,1/19/16,2122
,ESL Barcelona European Qualifier,1/19/16,2123
Online (NA &amp; EU),ESL Pro League Season 3,2/9/16,2124
Online,D!ngIT $2000 Weekly Cup #35,1/25/16,2125
Online,Rising Stars CIS #1,1/26/16,2126
Online,Rising Stars Europe #1,1/30/16,2127
Online,IEM Katowice 2016 EU Qualifier #2,1/25/16,2128
Online,Uprise Champions Cup Season 4 Qualifier,1/28/16,2129
"London, United Kingdom",ESL Pro League Season 3 Finals,5/11/16,2130
Online,GO:NA,2/3/16,2133
Online,Mineski Shootout Season II,2/4/16,2134
"Atlanta, Georgia, USA",ELEAGUE Season 1,5/24/16,2135
Online,Rising Stars Female,2/5/16,2136
Online,King of Nordic Season 3,2/19/16,2137
Online,Binary Dragons Hellstore Winter Cup,2/6/16,2138
,Posk eSports Challenge,2/7/16,2139
Online,CEVO Gfinity Professional Season 9 Placement EU,2/10/16,2140
Online,CEVO Gfinity Professional Season 9 Placement NA,2/11/16,2141
"Cape Town, South Africa",GWZA Season 1 Finals,2/13/16,2142
Online,IEM Katowice 2016 NA Qualifier,2/13/16,2143
Online,D!ngIT Fareast Asia Invitational Season 2,2/15/16,2144
Online,UnderDogs #2,2/15/16,2145
Online,Game On: CSGOCIRCLE.COM Invitational,2/15/16,2146
Online,AlienTech CS:GO League Season I,2/15/16,2147
"Stockholm, Sweden",Pantamera CS:GO Challenge 2016,2/27/16,2148
"lmhult, Sweden",Nordic Masters Season 2 Finals,2/19/16,2149
"London, United Kingdom",CEVO Gfinity Professional Season 9 Finals,4/28/16,2150
Online,Betway Aftonbladet Fight Night #3,2/25/16,2151
Online (NA &amp; EU),CEVO Gfinity Professional Season 9,2/18/16,2152
Online,Born To Win Invitational League #1,2/20/16,2153
"Kettering, UK",epic.SEVENTEEN,2/21/16,2154
Online,DreamHack Masters Malm 2016 NA Closed Qualifier,2/21/16,2155
"Krakow, Poland",Cracow Game Spot 2016,2/21/16,2156
Online,Balkan Challenge #1,2/22/16,2157
Online,Game Show Spring Invitational 2016,2/22/16,2158
Online,Stream.me Gauntlet ,2/24/16,2159
Chengde,China Cup 2017,3/17/17,2160
China,CSL 2016 Finals,9/24/16,2161
"Katowice, Poland",Intel Challenge Katowice 2016,3/5/16,2162
Online,Binary Dragons Cup 2,3/6/16,2163
Online,Razer Rising Stars European League Qualifiers,3/8/16,2164
Online,Global Offensive Champions League Season 3,3/9/16,2165
"Cape Town, South Africa",Telkom DGL Masters 2016 Cape Town,3/18/16,2166
Online,iBUYPOWER Invitational Spring 2016,3/19/16,2168
,EsportFest 2016,3/12/16,2169
Online,Razer Rising Stars South American League Qualifiers,3/12/16,2170
Online,DreamHack Masters Malm 2016 Asia Open Qualifier,3/12/16,2171
Online,DreamHack Masters Malm 2016 Asia Closed Qualifier,3/13/16,2172
Online,DreamHack Masters Malm 2016 Europe Closed Qualifier #1,3/13/16,2173
Online,DreamHack Masters Malm 2016 Europe Closed Qualifier #2,3/20/16,2174
Online,DreamHack Masters Malm 2016 Europe Open Qualifier #1,3/12/16,2175
Online,Uprise Champions Cup Season 4,3/14/16,2176
Online,WCA Season 1 Qualifier,3/15/16,2177
,Personal Gamer,3/15/16,2178
"Porto, Portugal",AlienTech CS:GO League Season I Finals,4/8/16,2179
"Porto, Portugal",AlienTech CS:GO Invitational I,3/18/16,2180
,Dust2.dk eOddset Kinguin #1,6/25/16,2181
,Komplett Barcraft eXperience,3/19/16,2182
"Buenos Aires, Argentina",Gigabyte Top League #3 Finals,3/19/16,2183
Online,DreamHack Masters Malm 2016 Europe Open Qualifier #2,3/19/16,2184
Online,Hitbox Challenger Cup,3/21/16,2185
Online,SL I-League Invitational #1 EU Qualifiers,3/21/16,2186
"Kiev, Ukraine",SL i-League Invitational #1,5/19/16,2187
Online,Balkan Championship Season 3,3/22/16,2188
,Razer Rising Stars NA League Qualifiers,3/25/16,2189
"Copenhagen, Denmark",Copenhagen Games 2016 BYOC Qualifier,3/24/16,2191
,RGN 2016 Pro Series Open Qualifier,3/25/16,2192
"Copenhagen, Denmark",Copenhagen Games 2016 female,3/25/16,2193
,Razer Rising Stars SEA League Qualifiers,3/28/16,2194
,Gamers Assembly 2016,3/27/16,2195
,ICL 30,3/27/16,2196
Online,DreamHack Austin 2016 Closed Qualifier,3/27/16,2197
,Insomnia 57,3/28/16,2198
,Yoggi Yalla Cup,6/14/16,2199
,SL i-League Invitational China Qualifier,4/14/16,2200
Columbus,MLG Columbus 2016 All-Star Match,4/3/16,2201
Online,ECS Season 1 Qualifier,4/6/16,2202
,BOT World Championship 2016,4/9/16,2203
,PGL KeSPA Minor China Qualifier,4/9/16,2204
,Liga PRO GamersClub - MAR/16,4/9/16,2206
,CS Reunion @Inferno Online,4/9/16,2207
Online,ECS Season 1,4/10/16,2208
,ESEA Premier Season 21 North America,4/10/16,2209
,ESEA Premier Season 21 Europe,4/10/16,2210
"Seoul, South Korea",PGL KeSPA Regional Minor Championship Asia,5/5/16,2211
"Tours, France",DreamHack Regional Minor Championship Europe at DH Tours 2016,5/14/16,2212
Moscow,Sawik Showmatch,6/29/16,2213
"Burbank, California, USA",ESEA Premier Season 21 North America Finals,5/15/16,2214
"Leicester, United Kingdom",ESEA Premier Season 21 Europe Finals,5/7/16,2215
Online,PGL KeSPA Minor SEA Qualifier,4/14/16,2216
Online,WCA 2016 APAC Qualifier,4/15/16,2217
,PGL National Division Season 1 Finals,4/16/16,2218
Online,Rising Stars SEA Promotional Cup,4/20/16,2219
Online,StarLadder Regional Minor Championship CIS #2 Closed Qualifier,4/20/16,2221
,PGL KeSPA Minor Oceania Qualifier,4/21/16,2222
"Columbus, Ohio, USA",MLG Regional Minor Championship Americas,5/19/16,2223
"Moscow, Russia",StarLadder Minor CIS - Cologne 2016,4/28/16,2224
,HTC 1v1 Invitational by PGL,4/24/16,2225
Online,Rising Stars South America Promotional Cup,4/23/16,2226
"Beijing, China",Pro Gamers League 2016 Spring,4/22/16,2227
Online,DreamHack Regional Minor Championship Europe Open Qualifier #1,4/23/16,2228
Online,DreamHack Regional Minor Championship Europe Closed Qualifier #1,4/24/16,2229
Online,MLG Regional Minor South America Qualifier,4/25/16,2230
Online,Rising Stars Africa Promotional Cup,4/27/16,2231
Online,Operation: Kinguin #3,4/27/16,2232
,BenQ All-Star Showmatch #8,4/27/16,2233
Online,DreamHack Regional Minor Championship Europe Open Qualifier #2,4/30/16,2234
Online,DreamHack Regional Minor Championship Europe Closed Qualifier #2,5/1/16,2235
,TIGER MASTERS Mid-season Finals,5/1/16,2236
Online,xfunction Challenge,5/3/16,2238
"New York City, New York, USA",ESL One New York 2016,9/30/16,2239
"Beijing, China",WCA Season 1 APAC Finals,5/18/16,2240
,King of Nordic Season 4,9/9/16,2241
Online,Liga PRO GamersClub - APR/16,5/6/16,2242
"Duisburg, Germany",ESL Meisterschaft Spring 2016 Finals,5/7/16,2243
,Game Ninja 2016,5/7/16,2244
,Telenor League Spring 2016,5/8/16,2245
,BirdieLAN 26,5/7/16,2246
Online,MLG Regional Minor North America Qualifier,5/8/16,2247
"London, United Kingdom",ECS Season 1 Finals,6/24/16,2248
"Bucharest, Romania",PC Garage Clutch Masters by Steelseries,5/14/16,2249
,CS:GO Danmark League #1,5/15/16,2250
,HyperX Cup Finals,5/15/16,2251
Online,Razer Rising Stars South American League Season 1,5/17/16,2252
,UnderDogs #3,6/21/16,2253
Online,Razer Rising Stars European League Season 1,5/17/16,2254
Online,RGN Pro Series II EU Closed Qualifier,5/17/16,2255
"Beijing, China",WCA Season 1 China Finals,5/18/16,2256
,Fragadelphia 8,5/23/16,2257
"Katowice, Poland",ESL One Cologne 2016 Main Qualifier,6/9/16,2258
,PLAYzone League I LAN Finals,5/21/16,2259
,Tuddinn Spring 2016 LAN Finals,5/21/16,2260
"Oakland, California, USA",IEM Oakland 2016,11/16/16,2261
Online,BlasterX INETKOX League Season 1,5/25/16,2262
Online (China),H-Cup Season 1,5/25/16,2263
,ESL Pro League Season 3 Relegation,5/25/16,2264
,XLG CS:GO Season 1,7/2/16,2265
,GeForce CUP at ESPORT NOW 2016,5/29/16,2266
,AlienTech CS:GO Invitational II,5/29/16,2268
,Global Offensive Champions League Season 4,8/22/16,2269
,DreamHack ZOWIE Open Summer 2016 Open Qualifier #1 ,5/28/16,2270
,DreamHack ZOWIE Open Summer 2016 Closed Qualifier #1 ,5/29/16,2271
,ESL South East Europe Championship Season 3 Finals,5/29/16,2272
,CyberPowerPC Summer 2016 Qualifier #1,5/30/16,2273
,MSI Baltic Pro League Season 1,6/4/16,2274
,DreamHack ZOWIE Open Summer 2016 Open Qualifier #2,6/4/16,2275
,Liga PRO GamersClub - MAY/16,6/4/16,2276
,DreamHack ZOWIE Open Summer 2016 Closed Qualifier #2,6/5/16,2277
"Moscow, Russia",Adrenaline Open Cyber Cup,6/5/16,2278
,Tuddinn LAN 2 | 2016,6/5/16,2279
Online,MixBOT Pro-League Golden,6/8/16,2280
Europe,owayo Masters I,6/7/16,2281
,X-Kom Clash,6/12/16,2282
Online,Game On CS:GO June Invitational,6/13/16,2283
,WCA Season 2 China Qualifier,7/7/16,2284
"Toronto, Canada",Northern Arena 2016 - Toronto,9/1/16,2285
"Montreal, Canada",Northern Arena 2016 - Montreal,11/10/16,2286
,Rumble Town Aim Night,6/17/16,2287
"Beijing, China",NEA 2016 Finals ,7/1/16,2288
,ESPORTSM 2016 Finals,6/18/16,2289
,H-Cup Season 2,6/28/16,2290
,World Championships 2016 Asian Qualifier,6/22/16,2291
"Valencia, Spain",DreamHack Valencia 2016,7/15/16,2292
,RoG Finals 10,6/26/16,2293
,MPGL Season 8 Finals,6/25/16,2294
,CyberPowerPC Summer 2016 Qualifier #2,6/27/16,2295
Online,Hitbox Challenger Cup #2,6/27/16,2296
,World Championships 2016 Oceanic Qualifier,6/30/16,2297
,King of Nordic&apos;s Challenger Cup at DigitalityX,7/2/16,2298
,AlienTech CS:GO TiTans II Finals,7/3/16,2299
,ESL National Championship France Summer 2016,7/2/16,2300
,CyberGamer Oceania eSports Masters,7/3/16,2301
,ESL UK Premiership Spring 2016 Finals,7/3/16,2302
"Seoul, Korea",VSL Season 1,7/3/16,2303
,Infinity Coliseum LAN 33,7/3/16,2304
,World Championships 2016 South American Qualifier,7/6/16,2305
"So Paulo, Brazil",ESL Pro League Season 4 Finals,10/26/16,2306
,G-League Lan Final,7/8/16,2307
Vilnius,Game Show Open Season 4 Playoffs,7/9/16,2308
,IGL Lan Final,7/9/16,2309
"Sydney, Australia",ESL Australia &amp; NZ Championship Season 1 Finals,7/23/16,2310
"Belgrade, Serbia",World Championship 2016,10/6/16,2311
,Liga PRO GamersClub - JUN/16,7/14/16,2312
Online,iBUYPOWER Invitational Summer 2016,7/16/16,2313
"Helsinki, Finland",ASUS ROG Summer 2016,8/5/16,2314
Online,GG Masters,7/14/16,2315
Saint Petersburg,StarLadder Female Stars Championship,7/16/16,2316
"Belgrade, Serbia",GamePub 2016,7/16/16,2317
Online,SL i-League S2 China Qualifier,7/19/16,2318
"Wuhan, China",Pro Gamer League 2016 Summer Finals,7/22/16,2319
"Sydney, Australia",CyberGamer Oceania eSports Masters Finals,8/20/16,2320
Online,WCA 2016 EU Closed Qualifier,7/18/16,2321
,King of Adria,8/31/16,2322
Hong Kong,eSports Festival 2016,8/21/16,2323
"Odense, Denmark",Power-LAN 2016,8/26/16,2324
"Kiev, Ukraine",SL i-League StarSeries Season 2 Finals,9/7/16,2325
Online,Stream.me Gauntlet EU #1,7/23/16,2326
,GSL Baltics Samsung Open by Gameshow,7/23/16,2327
,SL i-League S2 Europe Qualifier,7/25/16,2329
"Cape Town, South Africa",ESWC 2016 South African Qualifier,7/29/16,2330
Online,World Championships 2016 North American Qualifier,7/25/16,2331
,StarPrime CyborWars 2016,7/27/16,2332
,UnderDogs #4,7/25/16,2333
Online,WESG 2016 Denmark,9/22/16,2334
Online,Betway Invitational,7/30/16,2335
"Buenos Aires, Argentina",GTL Tecnofields 2016,8/10/16,2336
"Shanghai, China",SL i-League S2 China Finals,8/4/16,2337
"Shanghai, China",2016 D-Fire Lan Final,7/31/16,2338
So Paulo,ESL Brazil Premier League #1,7/31/16,2339
"Paris, France",ESWC 2016,10/27/16,2340
,World Championships 2016 African Qualifier,8/3/16,2341
,ESL Meisterschaft Summer 2016 Finals,8/20/16,2343
Online,E-Sports Festival CS:GO Tournament Closed Qualifier,8/2/16,2344
"Moscow, Russia",Adrenaline Cyber League Finals,9/30/16,2345
,99Damage League Season 3,8/6/16,2346
,ESWC 2016 Portugal,10/2/16,2347
,Adrenaline Cyber League,8/4/16,2348
Online,World Championships 2016 European Qualifier,8/8/16,2349
"Katowice, Poland",ESEA Season 22 Global Challenge,8/27/16,2350
"Belgrade, Serbia",Serbian First League S1 LAN Finals,9/4/16,2351
,ESEA Premier Season 22 North America,8/4/16,2352
,ESEA Premier Season 22 Europe,8/4/16,2353
,BalkanTube Fest,8/4/16,2354
Helsinki,Peliliiga eSM 2016,8/4/16,2355
"Dubai, United Arab Emirates",WESG 2016 Africa &amp; Middle East Regional Finals,8/26/16,2356
Online,CyberPowerPC Summer 2016 Pro Series,8/27/16,2357
Online,ECS Season 2 EU Development League Open Qualifier #1,8/6/16,2358
,ESEA Open Season 22 Asia,8/6/16,2359
"Hong Kong, Hong Kong",ROG CS:GO Hong Kong Tournament,8/6/16,2360
,ESEA Open Season 22 Brazil,8/8/16,2361
,Liga PRO GamersClub - JUL/16,8/12/16,2362
,SL i-League S2 Americas Qualifier,8/8/16,2364
,ESEA Open Season 22 South Africa,8/8/16,2365
,ESEA Open Season 22 Oceania,8/10/16,2366
"Anaheim, California, USA",ECS Season 2 Finals,12/9/16,2367
Online,ESL Pro League Season 4 - North America,8/17/16,2368
Online,ESL Pro League Season 4 - Europe,8/17/16,2369
,ESL Pro League Season 4 - Europe Wild Card,8/15/16,2370
,ESL Pro League Season 4 - North America Wild Card,8/17/16,2371
,ESL Australia  &amp; NZ Championship Season 2 Open Qualifier,8/14/16,2372
Online,ECS Season 2 EU Development League Open Qualifier #2,8/14/16,2373
,WESG 2016 South &amp; East Africa,8/14/16,2374
,WESG 2016 North &amp; West Africa,8/14/16,2375
,WESG 2016 Middle East,8/14/16,2376
,WESG 2016 Turkey,8/14/16,2377
"Sofia, Bulgaria",ESWC 2016 Bulgaria,9/3/16,2379
,Betway WCA 2016 EU Main Qualifier,8/19/16,2380
Tallinn,TTU e-Sport Summer 2016,8/20/16,2381
Online,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,8/21/16,2382
Online,ECS Season 2 EU Development League Open Qualifier #3,8/21/16,2383
,ECS Season 2 EU Development League Open Qualifier #4,8/28/16,2384
"Beirut, Lebanon",GROUND ZERO - Summer 2016,8/21/16,2385
,ESL Australia &amp; NZ Championship Season 2,8/20/16,2386
,Liga PRO GamersClub - AUG/16,8/27/16,2387
,ESL Brazil Premier League #2,8/27/16,2388
"Sofia, Bulgaria",Game Evolution,9/11/16,2389
"Kiev, Ukraine",WESG 2016 Europe &amp; CIS Regional Finals,10/6/16,2390
"So Paulo, Brazil",Brasil Game Cup 2016,9/2/16,2391
,Insomnia 58,8/28/16,2392
,EPICENTER: Moscow EU Open Qualifier,8/28/16,2393
,EPICENTER: Moscow CIS Open Qualifier,8/28/16,2394
,EPICENTER: Moscow EU Closed Qualifier,8/28/16,2395
,EPICENTER: Moscow CIS Closed Qualifier,9/5/16,2397
"Kunshan, China",eXTREMESLAND China Finals,8/30/16,2398
,ELEAGUE Season 2 Europe Open Qualifier #1,9/3/16,2399
,ELEAGUE Season 2 Europe Open Qualifier #2,9/4/16,2400
,ELEAGUE Season 2 Europe Open Qualifier #3,9/5/16,2401
,ELEAGUE Season 2 Europe Closed Qualifier,9/7/16,2402
,ELEAGUE Season 2 North America Open Qualifier #1,9/10/16,2403
,ELEAGUE Season 2 North America Open Qualifier #2,9/11/16,2404
,ELEAGUE Season 2 North America Open Qualifier #3,9/12/16,2405
,ELEAGUE Season 2 North America Closed Qualifier,9/14/16,2406
"Atlanta, Georgia",ELEAGUE Season 2,10/21/16,2407
"Pretoria, South Africa",Evetech Champions League 2016,9/2/16,2408
"Suzhou, China",WESG 2016 China Finals,10/1/16,2409
"Moscow, Russia",EPICENTER: Moscow,10/17/16,2410
"Shanghai, China",eXTREMESLAND Asia Finals 2016,9/22/16,2411
,ESL One New York 2016 Europe Qualifier,9/4/16,2412
,ESL One New York 2016 North America Qualifier,9/12/16,2413
,CyberGamer Intermediate Season 8 Finals,8/30/16,2414
"Tunis, Tunisia",Esports Tunisian Cup 2016,9/2/16,2415
"Bucharest, Romania",PGL National Division Season 2 Finals,9/3/16,2416
Beijing,WCA Season 2 China Finals,9/3/16,2417
,Argentina Game Show 2016,9/7/16,2418
,ECS Season 2 EU Development League,9/9/16,2419
,ECS Season 2 NA Development League,9/9/16,2420
Buenos Aires,Argentina Game Show 2016 Finals,9/24/16,2421
,QuickShot Arena #21,9/7/16,2422
"Kuala Lumpur, Malaysia",ROG MASTERS Asia 2016,11/10/16,2423
,EB Expo Sydney 2016 Qualifier #1,9/10/16,2424
,EB Expo Sydney 2016 Qualifier #2,9/10/16,2425
,EB Expo Sydney 2016 Qualifier #3,9/11/16,2426
,EB Expo Sydney 2016 Qualifier #4,9/11/16,2427
Online,ROG MASTERS 2016 Oceania Qualifier,9/10/16,2428
,Fragadelphia 9,9/12/16,2429
,Gauntlet: Fight for the Crown,12/2/16,2430
"Krefeld, Germany",Predator Masters 3,11/3/16,2431
,Mr. Cat Masters Asian,9/16/16,2432
"Seoul, Korea",VSL Season 2,9/25/16,2434
"Birmingham, United Kingdom",Gfinity CS:GO Invitational 2016,9/23/16,2435
Online,QuickShot Arena #22,9/14/16,2436
,WESG 2016 South East Europe,9/14/16,2437
,WESG 2016 Iberia,9/16/16,2438
Online,King of the King,9/16/16,2439
Online,WESG 2016 Norway,9/18/16,2440
,iBUYPOWER Invitational Fall 2016,9/17/16,2441
Online,ROG MASTERS 2016 East Asia Qualifier ,9/17/16,2442
Online,WESG 2016 Sweden,9/17/16,2443
Online,Dust2.dk eOddset #2,9/18/16,2444
Online,WESG 2016 France &amp; Monaco,9/19/16,2445
Online,WESG 2016 Central Asia,9/20/16,2446
"Reykjavk, Iceland",Tengillinn LAN 2-2016,11/5/16,2447
Online,WESG 2016 Adriatica,9/21/16,2448
Online,WESG 2016 Poland,9/21/16,2449
Online,WCA WCC Russia Qualifier,9/21/16,2450
Online,QuickShot Arena #23,9/21/16,2451
"So Paulo, Brazil",WESG 2016 North &amp; South Americas Regional Finals,10/21/16,2452
"Goyang, South Korea",WESG 2016 Asia-Pacific Regional Finals,11/10/16,2453
"Costa Mesa, California, USA",iBUYPOWER Masters 2016,11/12/16,2454
Online,WESG 2016 South Asia,9/22/16,2455
Online,ROG MASTERS 2016 Southeast Asia Qualifier,9/24/16,2456
"Lodz, Poland",ESL Polish Championship 2016,10/1/16,2457
Online,WESG 2016 Benelux,9/23/16,2458
Online,WESG 2016 Ukraine,9/24/16,2459
Online,WESG 2016 Russia,9/24/16,2460
Online,"WESG 2016 The UK, Ireland &amp; Iceland ",9/24/16,2461
Online,WESG 2016 Northern Europe &amp; Post CIS,9/27/16,2462
Online,WESG 2016 Germany,9/28/16,2463
Online,WESG 2016 Central Europe,9/28/16,2464
,WESG 2016 New Zealand,9/30/16,2465
,WESG 2016 Australia,10/14/16,2466
Online,Kinguin for Charity with PayPal,9/27/16,2467
Online,QuickShot Arena #24,9/28/16,2468
Online,WESG 2016 United States,9/27/16,2469
,WESG 2016 India &amp; South-East Asia,9/27/16,2470
"Atlanta, Georgia, USA",ELEAGUE Major 2017,1/22/17,2471
"Atlanta, Georgia, USA",ELEAGUE Major Main Qualifier,12/15/16,2472
,WESG 2016 Philippines,9/28/16,2473
Online,WESG 2016 Canada,9/27/16,2474
"Sydney, Australia",EB Expo Sydney Finals,9/30/16,2475
Online,ESL Benelux Winter Championship 2016,9/28/16,2476
"Amsterdam, Netherlands",ESL Benelux Winter Championship 2016 Finals,11/26/16,2477
So Paulo,Intel Gaming Challenge,9/29/16,2478
,WESG 2016 Other Americas,9/29/16,2479
,ESL Australia &amp; NZ Championship Season 2 Finals,11/4/16,2480
,WESG 2016 Mexico,9/30/16,2481
"Jakarta, Indonesia",IeSF World Championship 2016,10/6/16,2482
,WESG 2016 Peru,10/1/16,2483
Talca,GamesNet.cl League,10/1/16,2484
,WESG 2016 Argentina,10/1/16,2485
,"WESG 2016 Taiwan, Hong Kong &amp; Macau",10/2/16,2486
,Slovak Championship 2016,10/2/16,2487
,WESG 2016 South America,10/3/16,2488
"Fredericia, Denmark",League of Sharks CS:GO Championship,10/15/16,2489
Online,QuickShot Arena #25,10/5/16,2490
"Riga, Latvia",NEO CUP 2016,10/8/16,2491
Online,GameOn 2016 CS:GO Cup Qualifier,10/8/16,2492
,WESG 2016 Malaysia &amp; Indonesia,10/6/16,2493
Online,ECS Season 2 North America,10/6/16,2494
Online,ECS Season 2 Europe,10/9/16,2495
Warsaw,ESWC 2016 Poland,10/8/16,2496
"Johor Bahru, Malaysia",PGL Regional Minor Championship Asia - ELEAGUE Major 2017,10/28/16,2497
Online,ROG MASTERS 2016 Rest of Asia Qualifier,10/8/16,2498
Online,iGame.com Nordic Invitational,10/9/16,2499
,GG Cup Finals Barcelona Games World,10/9/16,2500
Vilnius,GameOn 2016,10/29/16,2501
,WESG 2016 Singapore,10/10/16,2502
,ESWC 2016 China Qualifier,10/12/16,2503
"Bucharest, Romania",PGL Regional Minor Championship Europe - ELEAGUE Major 2017,11/4/16,2504
Online (SEA),PGL eGG Minor SEA Qualifier,10/12/16,2505
,PGL eGG Minor East Asia Qualifier,10/14/16,2506
Online,QuickShot Arena #26,10/12/16,2507
Beijing,WCA World Contest Championship,10/13/16,2508
,WESG 2016 Thailand,10/12/16,2509
"Duisburg, Germany",ESL Meisterschaft Winter 2016 Finals,11/26/16,2511
,WESG 2016 Brazil,10/12/16,2512
,PGL eGG Minor China Qualifier,10/14/16,2513
,Liga PRO GamersClub - SET/16,10/13/16,2514
,WESG 2016 Japan,10/14/16,2515
,ROG MASTERS 2016 China Qualifier,10/14/16,2516
,PGL eGG Minor Oceania Qualifier,10/15/16,2517
Stockholm,Ownit CS:GO Challenge,10/15/16,2518
,Milan Games Week CSGO Final by Personal Gamer,10/16/16,2519
"Prague, Czech Republic",PLAYzone League II LAN Finals,10/15/16,2520
,PGL eGG Minor India &amp; Middle-East Qualifier,10/15/16,2521
,DreamHack ZOWIE Open Winter 2016 Open Qualifier,10/15/16,2522
,IGL Summer Lan Final,10/16/16,2523
Online,DreamHack ZOWIE Open Winter 2016 Closed Qualifier,10/16/16,2524
,WESG 2016 Korea,10/16/16,2525
Online,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 1,10/18/16,2526
Online,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 2,10/20/16,2527
,WCA 2016 China Qualifier 3,10/21/16,2528
,Dust2.dk eOddset #3,10/23/16,2529
,Call of the North Northern Arena Montreal Qualifier,10/24/16,2531
,ZOTAC World Cup,10/24/16,2532
,fpsGOD Super League #Winter,10/26/16,2533
"Paris, France",ESWC 2016 Female,10/29/16,2534
"St. Petersburg, Russia",StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017,11/11/16,2535
,CyberGamer Pro League Season 9,10/23/16,2536
Online,QuickShot Arena #27,10/26/16,2537
"Burbank, California, USA",ESEA Season 23 Global Challenge,1/6/17,2538
,Copa GO4Gold #1,10/25/16,2539
Sao Paulo,ESL Brazil Premier League #2 Finals,10/29/16,2540
"Las Vegas, Nevada, USA",DreamHack Masters Las Vegas 2017,2/15/17,2541
Online,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Open Qualifier,10/28/16,2542
,King of Nordic Season 5,1/20/17,2543
Online,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Closed Qualifier,10/29/16,2544
,ROG MASTERS 2016 Last Chance Qualifier,10/30/16,2545
Online,VitalBet Balkan Pro League,11/1/16,2546
"Sofia, Bulgaria",VitalBet Balkan Pro League Finals,12/3/16,2547
"Helsinki, Finland",ASUS ROG GameXpo 2016,11/4/16,2548
Online,QuickShot Arena #28,11/2/16,2549
Online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 1,11/3/16,2550
,Americas Minor - ELEAGUE Major 2017 - Closed Qualifier,11/8/16,2551
"Brno, Czech Republic",Czech Championship 2016,11/4/16,2552
Asia-Pacific,ZEN Esports Network League Season 1,3/4/17,2553
Online,Liga PRO GamersClub - OCT/16,11/6/16,2554
"Atlanta, Georgia, USA",Americas Minor - ELEAGUE Major 2017,12/3/16,2555
Online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,11/7/16,2556
Online,QuickShot Arena #29,11/9/16,2558
,IGL 2016 - Grand Final,11/20/16,2559
,DreamHack Nordic Championship 2016 - Qualifier,11/10/16,2560
Jnkping,DreamHack Nordic Championship 2016,11/24/16,2561
Rosario,GTL Rosario 2016,11/12/16,2562
"Zagreb, Croatia",Reboot Esports Championship,11/12/16,2563
Changzhou,WESG 2016 World Finals,1/12/17,2564
"Lillestrm, Norway",Telenor League Winter 2016,11/12/16,2565
Leipzig,DreamHack ASTRO Open Leipzig 2017,1/13/17,2566
"Austin, Texas",DreamHack Open Austin 2017,4/28/17,2567
"Tours, France",DreamHack Open Tours 2017,5/6/17,2568
"Jnkping, Sweden",DreamHack Open Summer 2017,6/17/17,2569
,WCA 2016 Americas,11/13/16,2575
,Dust2.dk eOddset #4,11/18/16,2576
,ESEA Premier Season 23 Europe,11/17/16,2577
,ESEA Premier Season 23 North America,11/17/16,2578
,ESEA Premier Season 23 Oceania,11/17/16,2580
,ESEA Open Season 23 Asia,11/17/16,2581
Online,QuickShot Arena #30,11/16/16,2582
,ESEA Open Season 23 South Africa,11/17/16,2583
,ESEA Open Season 23 Brazil,11/17/16,2584
